URL,GIT
/gitlab/nilsons/i-educar,http://softwarepublico.gov.br/gitlab/nilsons/i-educar.git
/gitlab/noosfero-apps/confjuvapp,http://softwarepublico.gov.br/gitlab/noosfero-apps/confjuvapp.git
/gitlab/noosfero-apps/discussion-app,http://softwarepublico.gov.br/gitlab/noosfero-apps/discussion-app.git
/gitlab/noosfero-apps/proposal-app,http://softwarepublico.gov.br/gitlab/noosfero-apps/proposal-app.git
/gitlab/noosferogov/angular-base-theme,http://softwarepublico.gov.br/gitlab/noosferogov/angular-base-theme.git
/gitlab/noosferogov/aprenderdf,http://softwarepublico.gov.br/gitlab/noosferogov/aprenderdf.git
/gitlab/noosferogov/errbit,http://softwarepublico.gov.br/gitlab/noosferogov/errbit.git
/gitlab/noosferogov/noosfero,http://softwarepublico.gov.br/gitlab/noosferogov/noosfero.git
/gitlab/noosferogov/pairwise-api,http://softwarepublico.gov.br/gitlab/noosferogov/pairwise-api.git
/gitlab/noosferogov/slides,http://softwarepublico.gov.br/gitlab/noosferogov/slides.git
/gitlab/noosferogov/webfinger-server,http://softwarepublico.gov.br/gitlab/noosferogov/webfinger-server.git
/gitlab/noosfero-icon-themes/participa-icon,http://softwarepublico.gov.br/gitlab/noosfero-icon-themes/participa-icon.git
/gitlab/noosfero-plugins/comment-paragraph,http://softwarepublico.gov.br/gitlab/noosfero-plugins/comment-paragraph.git
/gitlab/noosfero-plugins/community_hub,http://softwarepublico.gov.br/gitlab/noosfero-plugins/community_hub.git
/gitlab/noosfero-plugins/dialoga-plugin,http://softwarepublico.gov.br/gitlab/noosfero-plugins/dialoga-plugin.git
/gitlab/noosfero-plugins/email_article,http://softwarepublico.gov.br/gitlab/noosfero-plugins/email_article.git
/gitlab/noosfero-plugins/gamification,http://softwarepublico.gov.br/gitlab/noosfero-plugins/gamification.git
/gitlab/noosfero-plugins/gravatar-provider,http://softwarepublico.gov.br/gitlab/noosfero-plugins/gravatar-provider.git
/gitlab/noosfero-plugins/inclusao_digital,http://softwarepublico.gov.br/gitlab/noosfero-plugins/inclusao_digital.git
/gitlab/noosfero-plugins/insight,http://softwarepublico.gov.br/gitlab/noosfero-plugins/insight.git
/gitlab/noosfero-plugins/juventude,http://softwarepublico.gov.br/gitlab/noosfero-plugins/juventude.git
/gitlab/noosfero-plugins/notification,http://softwarepublico.gov.br/gitlab/noosfero-plugins/notification.git
/gitlab/noosfero-plugins/pairwise,http://softwarepublico.gov.br/gitlab/noosfero-plugins/pairwise.git
/gitlab/noosfero-plugins/proposals_discussion,http://softwarepublico.gov.br/gitlab/noosfero-plugins/proposals_discussion.git
/gitlab/noosfero-plugins/recaptcha,http://softwarepublico.gov.br/gitlab/noosfero-plugins/recaptcha.git
/gitlab/noosfero-plugins/serpro_captcha,http://softwarepublico.gov.br/gitlab/noosfero-plugins/serpro_captcha.git
/gitlab/noosfero-plugins/serpro_integration,http://softwarepublico.gov.br/gitlab/noosfero-plugins/serpro_integration.git
/gitlab/noosfero-plugins/site_tour,http://softwarepublico.gov.br/gitlab/noosfero-plugins/site_tour.git
/gitlab/noosfero-themes/angular-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/angular-theme.git
/gitlab/noosfero-themes/colabora,http://softwarepublico.gov.br/gitlab/noosfero-themes/colabora.git
/gitlab/noosfero-themes/conference,http://softwarepublico.gov.br/gitlab/noosfero-themes/conference.git
/gitlab/noosfero-themes/consulta,http://softwarepublico.gov.br/gitlab/noosfero-themes/consulta.git
/gitlab/noosfero-themes/dialoga,http://softwarepublico.gov.br/gitlab/noosfero-themes/dialoga.git
/gitlab/noosfero-themes/inclusao-digital,http://softwarepublico.gov.br/gitlab/noosfero-themes/inclusao-digital.git
/gitlab/noosfero-themes/juventude,http://softwarepublico.gov.br/gitlab/noosfero-themes/juventude.git
/gitlab/noosfero-themes/maranhao,http://softwarepublico.gov.br/gitlab/noosfero-themes/maranhao.git
/gitlab/noosfero-themes/minjustica,http://softwarepublico.gov.br/gitlab/noosfero-themes/minjustica.git
/gitlab/noosfero-themes/mrosc-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/mrosc-theme.git
/gitlab/noosfero-themes/new-participa-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/new-participa-theme.git
/gitlab/noosfero-themes/participa2-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/participa2-theme.git
/gitlab/noosfero-themes/participa-consulta,http://softwarepublico.gov.br/gitlab/noosfero-themes/participa-consulta.git
/gitlab/noosfero-themes/participa-event,http://softwarepublico.gov.br/gitlab/noosfero-themes/participa-event.git
/gitlab/noosfero-themes/participa-site,http://softwarepublico.gov.br/gitlab/noosfero-themes/participa-site.git
/gitlab/noosfero-themes/participa-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/participa-theme.git
/gitlab/noosfero-themes/participatorio-theme,http://softwarepublico.gov.br/gitlab/noosfero-themes/participatorio-theme.git
/gitlab/noosfero-themes/planejamento-serpro,http://softwarepublico.gov.br/gitlab/noosfero-themes/planejamento-serpro.git
/gitlab/noosfero-themes/presidencia,http://softwarepublico.gov.br/gitlab/noosfero-themes/presidencia.git
/gitlab/noosfero-themes/redebrasil,http://softwarepublico.gov.br/gitlab/noosfero-themes/redebrasil.git
/gitlab/noosfero-themes/serpro,http://softwarepublico.gov.br/gitlab/noosfero-themes/serpro.git
/gitlab/noosfero-themes/sinesp,http://softwarepublico.gov.br/gitlab/noosfero-themes/sinesp.git
/gitlab/noosfero-themes/softwarepublico,http://softwarepublico.gov.br/gitlab/noosfero-themes/softwarepublico.git
/gitlab/noosfero-themes/voce-serpro,http://softwarepublico.gov.br/gitlab/noosfero-themes/voce-serpro.git
/gitlab/noosfero-themes/voce-serpro-novo,http://softwarepublico.gov.br/gitlab/noosfero-themes/voce-serpro-novo.git
/gitlab/oasis/oasis,http://softwarepublico.gov.br/gitlab/oasis/oasis.git
/gitlab/oficinaspb/oficina1,http://softwarepublico.gov.br/gitlab/oficinaspb/oficina1.git
/gitlab/oficinaspb/oficinaminc,http://softwarepublico.gov.br/gitlab/oficinaspb/oficinaminc.git
/gitlab/omar/noosfero,http://softwarepublico.gov.br/gitlab/omar/noosfero.git
/gitlab/openacs/openacs,http://softwarepublico.gov.br/gitlab/openacs/openacs.git
/gitlab/ouvidoria/ouvidoria,http://softwarepublico.gov.br/gitlab/ouvidoria/ouvidoria.git
/gitlab/padtec/padtec,http://softwarepublico.gov.br/gitlab/padtec/padtec.git
/gitlab/pandorga/pandorga,http://softwarepublico.gov.br/gitlab/pandorga/pandorga.git
/gitlab/paulohtfs/softwarepublico,http://softwarepublico.gov.br/gitlab/paulohtfs/softwarepublico.git
/gitlab/paulormm/i-educar,http://softwarepublico.gov.br/gitlab/paulormm/i-educar.git
/gitlab/piolima/i-educar,http://softwarepublico.gov.br/gitlab/piolima/i-educar.git
/gitlab/plone-pip/pf-biblioteca,http://softwarepublico.gov.br/gitlab/plone-pip/pf-biblioteca.git
/gitlab/plone-pip/pf-listatelefonica,http://softwarepublico.gov.br/gitlab/plone-pip/pf-listatelefonica.git
/gitlab/plone-pip/plone-pip,http://softwarepublico.gov.br/gitlab/plone-pip/plone-pip.git
/gitlab/portal-fga/noosfero-spb-theme,http://softwarepublico.gov.br/gitlab/portal-fga/noosfero-spb-theme.git
/gitlab/prefeitura-livre/prefeitura-livre,http://softwarepublico.gov.br/gitlab/prefeitura-livre/prefeitura-livre.git
/gitlab/provinha-brasil/provinha-brasil,http://softwarepublico.gov.br/gitlab/provinha-brasil/provinha-brasil.git
/gitlab/pw3270/principal,http://softwarepublico.gov.br/gitlab/pw3270/principal.git
/gitlab/pw3270/pw3270,http://softwarepublico.gov.br/gitlab/pw3270/pw3270.git
/gitlab/pw3270/pw3270d,http://softwarepublico.gov.br/gitlab/pw3270/pw3270d.git
/gitlab/pw3270/pw3270-java,http://softwarepublico.gov.br/gitlab/pw3270/pw3270-java.git
/gitlab/pw3270/pw3270-php5,http://softwarepublico.gov.br/gitlab/pw3270/pw3270-php5.git
/gitlab/pw3270/pw3270-python,http://softwarepublico.gov.br/gitlab/pw3270/pw3270-python.git
/gitlab/pw3270/pw3270-rexx,http://softwarepublico.gov.br/gitlab/pw3270/pw3270-rexx.git
/gitlab/pw3270/pw3270-sharp,http://softwarepublico.gov.br/gitlab/pw3270/pw3270-sharp.git
/gitlab/pw3270/versao_4-xx,http://softwarepublico.gov.br/gitlab/pw3270/versao_4-xx.git
/gitlab/rafaeljcg/instalacao-simec,http://softwarepublico.gov.br/gitlab/rafaeljcg/instalacao-simec.git
/gitlab/rafaelximenes/barra-govbr,http://softwarepublico.gov.br/gitlab/rafaelximenes/barra-govbr.git
/gitlab/redeca/redeca,http://softwarepublico.gov.br/gitlab/redeca/redeca.git
/gitlab/rodmaia/cacic,http://softwarepublico.gov.br/gitlab/rodmaia/cacic.git
/gitlab/rodrigorufino/direitos-sociais,http://softwarepublico.gov.br/gitlab/rodrigorufino/direitos-sociais.git
/gitlab/sae/ajudasae,http://softwarepublico.gov.br/gitlab/sae/ajudasae.git
/gitlab/sae/sae,http://softwarepublico.gov.br/gitlab/sae/sae.git
/gitlab/sae/smc,http://softwarepublico.gov.br/gitlab/sae/smc.git
/gitlab/saele/saele,http://softwarepublico.gov.br/gitlab/saele/saele.git
/gitlab/sagu/sagu,http://softwarepublico.gov.br/gitlab/sagu/sagu.git
/gitlab/sagui/sagui,http://softwarepublico.gov.br/gitlab/sagui/sagui.git
/gitlab/sandromollica/i-educar,http://softwarepublico.gov.br/gitlab/sandromollica/i-educar.git
/gitlab/saudavelbrasil/goji-life,http://softwarepublico.gov.br/gitlab/saudavelbrasil/goji-life.git
/gitlab/scdp/scdp-sistema-de-concessao-de-diarias-e-passagens,http://softwarepublico.gov.br/gitlab/scdp/scdp-sistema-de-concessao-de-diarias-e-passagens.git
/gitlab/sei/mod-sei-pen,http://softwarepublico.gov.br/gitlab/sei/mod-sei-pen.git
/gitlab/sei/mod-wssei,http://softwarepublico.gov.br/gitlab/sei/mod-wssei.git
/gitlab/sei/sei-db-ref-executivo,http://softwarepublico.gov.br/gitlab/sei/sei-db-ref-executivo.git
/gitlab/sei/sei-doc-admin,http://softwarepublico.gov.br/gitlab/sei/sei-doc-admin.git
/gitlab/sei/sei-doc-usuario,http://softwarepublico.gov.br/gitlab/sei/sei-doc-usuario.git
/gitlab/sei/sei-query,http://softwarepublico.gov.br/gitlab/sei/sei-query.git
/gitlab/sei/sei-vagrant,http://softwarepublico.gov.br/gitlab/sei/sei-vagrant.git
/gitlab/seocam/test,http://softwarepublico.gov.br/gitlab/seocam/test.git
/gitlab/seridohost/i-educar,http://softwarepublico.gov.br/gitlab/seridohost/i-educar.git
/gitlab/setic-ufsc/otrs-agents-per-queue,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-agents-per-queue.git
/gitlab/setic-ufsc/otrs-bootstrap,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-bootstrap.git
/gitlab/setic-ufsc/otrs-cas,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-cas.git
/gitlab/setic-ufsc/otrs-faqtag,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-faqtag.git
/gitlab/setic-ufsc/otrs-in-person-ticket,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-in-person-ticket.git
/gitlab/setic-ufsc/otrs-maintenance-manager,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-maintenance-manager.git
/gitlab/setic-ufsc/otrs-new-ticket-wizard,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-new-ticket-wizard.git
/gitlab/setic-ufsc/otrs-queue-services,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-queue-services.git
/gitlab/setic-ufsc/otrs-queues-panel,http://softwarepublico.gov.br/gitlab/setic-ufsc/otrs-queues-panel.git
/gitlab/sga-livre/sga-livre,http://softwarepublico.gov.br/gitlab/sga-livre/sga-livre.git
/gitlab/sgce/sgce,http://softwarepublico.gov.br/gitlab/sgce/sgce.git
/gitlab/sgd/sgd,http://softwarepublico.gov.br/gitlab/sgd/sgd.git
/gitlab/sgdoc/sgdoc,http://softwarepublico.gov.br/gitlab/sgdoc/sgdoc.git
/gitlab/sgdoc/sgdoc4-codigo,http://softwarepublico.gov.br/gitlab/sgdoc/sgdoc4-codigo.git
/gitlab/sgf/sgf,http://softwarepublico.gov.br/gitlab/sgf/sgf.git
/gitlab/siaudi/siaudi,http://softwarepublico.gov.br/gitlab/siaudi/siaudi.git
/gitlab/side/side,http://softwarepublico.gov.br/gitlab/side/side.git
/gitlab/sidinaldo/e-sic-livre,http://softwarepublico.gov.br/gitlab/sidinaldo/e-sic-livre.git
/gitlab/siga/siga-epct,http://softwarepublico.gov.br/gitlab/siga/siga-epct.git
/gitlab/sigati/sigati,http://softwarepublico.gov.br/gitlab/sigati/sigati.git
/gitlab/simec/simec,http://softwarepublico.gov.br/gitlab/simec/simec.git
/gitlab/sin-processo/sin-processo,http://softwarepublico.gov.br/gitlab/sin-processo/sin-processo.git
/gitlab/sisau-saci-contra/sisau-saci-contra,http://softwarepublico.gov.br/gitlab/sisau-saci-contra/sisau-saci-contra.git
/gitlab/sivac/sivac,http://softwarepublico.gov.br/gitlab/sivac/sivac.git
/gitlab/snep/snep,http://softwarepublico.gov.br/gitlab/snep/snep.git
/gitlab/soccerstream/fdggdfs,http://softwarepublico.gov.br/gitlab/soccerstream/fdggdfs.git
/gitlab/softwarepublico/articles,http://softwarepublico.gov.br/gitlab/softwarepublico/articles.git
/gitlab/softwarepublico/artigo-blog-estadao,http://softwarepublico.gov.br/gitlab/softwarepublico/artigo-blog-estadao.git
/gitlab/softwarepublico/artigo-spb-sbc,http://softwarepublico.gov.br/gitlab/softwarepublico/artigo-spb-sbc.git
/gitlab/softwarepublico/colab,http://softwarepublico.gov.br/gitlab/softwarepublico/colab.git
/gitlab/softwarepublico/colab-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-deps.git
/gitlab/softwarepublico/colab-gitlab,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-gitlab.git
/gitlab/softwarepublico/colab_integration,http://softwarepublico.gov.br/gitlab/softwarepublico/colab_integration.git
/gitlab/softwarepublico/colab-noosfero,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-noosfero.git
/gitlab/softwarepublico/colab-plugins,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-plugins.git
/gitlab/softwarepublico/colab-spb-plugin,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-spb-plugin.git
/gitlab/softwarepublico/colab-spb-theme-plugin,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-spb-theme-plugin.git
/gitlab/softwarepublico/colab-trac,http://softwarepublico.gov.br/gitlab/softwarepublico/colab-trac.git
/gitlab/softwarepublico/copr-status,http://softwarepublico.gov.br/gitlab/softwarepublico/copr-status.git
/gitlab/softwarepublico/gitlabhq,http://softwarepublico.gov.br/gitlab/softwarepublico/gitlabhq.git
/gitlab/softwarepublico/gitlab-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/gitlab-deps.git
/gitlab/softwarepublico/gov_user,http://softwarepublico.gov.br/gitlab/softwarepublico/gov_user.git
/gitlab/softwarepublico/import-profile,http://softwarepublico.gov.br/gitlab/softwarepublico/import-profile.git
/gitlab/softwarepublico/kalibro-configuration-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/kalibro-configuration-deps.git
/gitlab/softwarepublico/kalibro-processor-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/kalibro-processor-deps.git
/gitlab/softwarepublico/labsei,http://softwarepublico.gov.br/gitlab/softwarepublico/labsei.git
/gitlab/softwarepublico/manualspb,http://softwarepublico.gov.br/gitlab/softwarepublico/manualspb.git
/gitlab/softwarepublico/migration-source-db,http://softwarepublico.gov.br/gitlab/softwarepublico/migration-source-db.git
/gitlab/softwarepublico/mobile,http://softwarepublico.gov.br/gitlab/softwarepublico/mobile.git
/gitlab/softwarepublico/noosfero,http://softwarepublico.gov.br/gitlab/softwarepublico/noosfero.git
/gitlab/softwarepublico/noosfero-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/noosfero-deps.git
/gitlab/softwarepublico/noosfero-spb,http://softwarepublico.gov.br/gitlab/softwarepublico/noosfero-spb.git
/gitlab/softwarepublico/noosfero-spb-theme,http://softwarepublico.gov.br/gitlab/softwarepublico/noosfero-spb-theme.git
/gitlab/softwarepublico/omniauth-env,http://softwarepublico.gov.br/gitlab/softwarepublico/omniauth-env.git
/gitlab/softwarepublico/omniauth-remote-user,http://softwarepublico.gov.br/gitlab/softwarepublico/omniauth-remote-user.git
/gitlab/softwarepublico/omnibus-gitlab,http://softwarepublico.gov.br/gitlab/softwarepublico/omnibus-gitlab.git
/gitlab/softwarepublico/participagov-documentation,http://softwarepublico.gov.br/gitlab/softwarepublico/participagov-documentation.git
/gitlab/softwarepublico/pkg-rpm,http://softwarepublico.gov.br/gitlab/softwarepublico/pkg-rpm.git
/gitlab/softwarepublico/prezento-deps,http://softwarepublico.gov.br/gitlab/softwarepublico/prezento-deps.git
/gitlab/softwarepublico/relatorios,http://softwarepublico.gov.br/gitlab/softwarepublico/relatorios.git
/gitlab/softwarepublico/mpog_software,http://softwarepublico.gov.br/gitlab/softwarepublico/mpog_software.git
/gitlab/softwarepublico/softwarepublico,http://softwarepublico.gov.br/gitlab/softwarepublico/softwarepublico.git
/gitlab/softwarepublico/spb_migrations,http://softwarepublico.gov.br/gitlab/softwarepublico/spb_migrations.git
/gitlab/SOICAUBACHTHU88/Soi-cau-mien-bac,http://softwarepublico.gov.br/gitlab/SOICAUBACHTHU88/Soi-cau-mien-bac.git
/gitlab/sped/sped,http://softwarepublico.gov.br/gitlab/sped/sped.git
/gitlab/suite-vlibras/suite-vlibras,http://softwarepublico.gov.br/gitlab/suite-vlibras/suite-vlibras.git
/gitlab/terceiro/test,http://softwarepublico.gov.br/gitlab/terceiro/test.git
/gitlab/tfmoraes/invesalius3,http://softwarepublico.gov.br/gitlab/tfmoraes/invesalius3.git
/gitlab/thiago/noosfero,http://softwarepublico.gov.br/gitlab/thiago/noosfero.git
/gitlab/tucunare/tucunare,http://softwarepublico.gov.br/gitlab/tucunare/tucunare.git
/gitlab/unb/sei-db-ref-executivo,http://softwarepublico.gov.br/gitlab/unb/sei-db-ref-executivo.git
/gitlab/unb/sei-vagrant,http://softwarepublico.gov.br/gitlab/unb/sei-vagrant.git
/gitlab/urbem/urbem_stable,http://softwarepublico.gov.br/gitlab/urbem/urbem_stable.git
/gitlab/urbem/urbem_unstable,http://softwarepublico.gov.br/gitlab/urbem/urbem_unstable.git
/gitlab/urbo/urbo,http://softwarepublico.gov.br/gitlab/urbo/urbo.git
/gitlab/Vicente/os,http://softwarepublico.gov.br/gitlab/Vicente/os.git
/gitlab/victoralves/mod-sei-pen,http://softwarepublico.gov.br/gitlab/victoralves/mod-sei-pen.git
/gitlab/vlibras/atualizador,http://softwarepublico.gov.br/gitlab/vlibras/atualizador.git
/gitlab/vlibras/bundles-extractor,http://softwarepublico.gov.br/gitlab/vlibras/bundles-extractor.git
/gitlab/vlibras/corretor_sinais,http://softwarepublico.gov.br/gitlab/vlibras/corretor_sinais.git
/gitlab/vlibras/nvda,http://softwarepublico.gov.br/gitlab/vlibras/nvda.git
/gitlab/vlibras/plaver,http://softwarepublico.gov.br/gitlab/vlibras/plaver.git
/gitlab/vlibras/playercore,http://softwarepublico.gov.br/gitlab/vlibras/playercore.git
/gitlab/vlibras/playerdroid,http://softwarepublico.gov.br/gitlab/vlibras/playerdroid.git
/gitlab/vlibras/player-ios,http://softwarepublico.gov.br/gitlab/vlibras/player-ios.git
/gitlab/vlibras/playervid,http://softwarepublico.gov.br/gitlab/vlibras/playervid.git
/gitlab/vlibras/playerweb,http://softwarepublico.gov.br/gitlab/vlibras/playerweb.git
/gitlab/vlibras/pybossa,http://softwarepublico.gov.br/gitlab/vlibras/pybossa.git
/gitlab/vlibras/taskmgr,http://softwarepublico.gov.br/gitlab/vlibras/taskmgr.git
/gitlab/vlibras/validador_sinais,http://softwarepublico.gov.br/gitlab/vlibras/validador_sinais.git
/gitlab/vlibras/vlibras-api,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-api.git
/gitlab/vlibras/vlibras-container-portal,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-container-portal.git
/gitlab/vlibras/vlibras-core,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-core.git
/gitlab/vlibras/vlibras-core-win,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-core-win.git
/gitlab/vlibras/vlibras-desktop,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-desktop.git
/gitlab/vlibras/vlibras-player,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-player.git
/gitlab/vlibras/vlibras-plugin2,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-plugin2.git
/gitlab/vlibras/vlibras-plugplay,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-plugplay.git
/gitlab/vlibras/vlibras-translate,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-translate.git
/gitlab/vlibras/vlibras-translate-container,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-translate-container.git
/gitlab/vlibras/vlibras-video-container,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-video-container.git
/gitlab/vlibras/vlibras-web,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-web.git
/gitlab/vlibras/vlibras-web2,http://softwarepublico.gov.br/gitlab/vlibras/vlibras-web2.git
/gitlab/vlibras/wikilibras,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras.git
/gitlab/vlibras/wikilibras-api,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-api.git
/gitlab/vlibras/wikilibras-container,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-container.git
/gitlab/vlibras/wikilibras-core,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-core.git
/gitlab/vlibras/wikilibrasdbapi,http://softwarepublico.gov.br/gitlab/vlibras/wikilibrasdbapi.git
/gitlab/vlibras/wikilibras-dbapi,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-dbapi.git
/gitlab/vlibras/wikilibras-front,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-front.git
/gitlab/vlibras/wikilibrasv2,http://softwarepublico.gov.br/gitlab/vlibras/wikilibrasv2.git
/gitlab/vlibras/wikilibras-website,http://softwarepublico.gov.br/gitlab/vlibras/wikilibras-website.git
/gitlab/walberjefferson/e-sic-livre,http://softwarepublico.gov.br/gitlab/walberjefferson/e-sic-livre.git
/gitlab/walberjefferson/e-sic-materialize,http://softwarepublico.gov.br/gitlab/walberjefferson/e-sic-materialize.git
/gitlab/webintegrator/webintegrator,http://softwarepublico.gov.br/gitlab/webintegrator/webintegrator.git
/gitlab/webra/e-sic-livre,http://softwarepublico.gov.br/gitlab/webra/e-sic-livre.git
/gitlab/wilami/i-educar,http://softwarepublico.gov.br/gitlab/wilami/i-educar.git
/gitlab/wilker/e-sic-livre,http://softwarepublico.gov.br/gitlab/wilker/e-sic-livre.git
/gitlab/xemele/xemele,http://softwarepublico.gov.br/gitlab/xemele/xemele.git
/gitlab/yeda_villar/projeto-social,http://softwarepublico.gov.br/gitlab/yeda_villar/projeto-social.git
